knn	0.7934782608695652
lgr	0.8478260869565217
rdf	0.8586956521739131
xgb	0.8260869565217391
knn	0.8695652173913043
lgr	0.8586956521739131
rdf	0.8043478260869565
xgb	0.7934782608695652
knn	0.8152173913043478
lgr	0.9021739130434783
rdf	0.8695652173913043
xgb	0.8478260869565217
knn	0.8260869565217391
lgr	0.8695652173913043
rdf	0.8586956521739131
xgb	0.8043478260869565
knn	0.8478260869565217
lgr	0.8695652173913043
rdf	0.8260869565217391
xgb	0.8043478260869565
knn	0.782608695652174
lgr	0.8369565217391305
rdf	0.8260869565217391
xgb	0.8478260869565217
knn	0.8260869565217391
lgr	0.8695652173913043
rdf	0.8260869565217391
xgb	0.8369565217391305
knn	0.7934782608695652
lgr	0.8478260869565217
rdf	0.8369565217391305
xgb	0.8369565217391305
knn	0.8260869565217391
lgr	0.8478260869565217
rdf	0.8043478260869565
xgb	0.8260869565217391
knn	0.8369565217391305
lgr	0.8260869565217391
rdf	0.75
xgb	0.7608695652173914
knn	0.75
lgr	0.8586956521739131
rdf	0.7717391304347826
xgb	0.8478260869565217
knn	0.8369565217391305
lgr	0.8804347826086957
rdf	0.7934782608695652
xgb	0.8043478260869565
knn	0.7934782608695652
lgr	0.8586956521739131
rdf	0.8478260869565217
xgb	0.8478260869565217
knn	0.8586956521739131
lgr	0.9130434782608695
rdf	0.8369565217391305
xgb	0.8478260869565217
knn	0.8478260869565217
lgr	0.8369565217391305
rdf	0.8260869565217391
xgb	0.8586956521739131
knn	0.7934782608695652
lgr	0.8369565217391305
rdf	0.7391304347826086
xgb	0.8043478260869565
knn	0.8043478260869565
lgr	0.8695652173913043
rdf	0.8478260869565217
xgb	0.8695652173913043
knn	0.7934782608695652
lgr	0.8369565217391305
rdf	0.8369565217391305
xgb	0.8369565217391305
knn	0.8260869565217391
lgr	0.9130434782608695
rdf	0.8369565217391305
xgb	0.8586956521739131
knn	0.8369565217391305
lgr	0.8913043478260869
rdf	0.8695652173913043
xgb	0.8369565217391305
knn	0.8152173913043478
lgr	0.7608695652173914
rdf	0.782608695652174
xgb	0.7717391304347826
knn	0.7934782608695652
lgr	0.8804347826086957
rdf	0.8586956521739131
xgb	0.8586956521739131
knn	0.8478260869565217
lgr	0.8260869565217391
rdf	0.8260869565217391
xgb	0.8152173913043478
knn	0.8152173913043478
lgr	0.8695652173913043
rdf	0.8152173913043478
xgb	0.8260869565217391
knn	0.7391304347826086
lgr	0.8695652173913043
rdf	0.7934782608695652
xgb	0.8152173913043478
knn	0.8043478260869565
lgr	0.8586956521739131
rdf	0.7934782608695652
xgb	0.8586956521739131
knn	0.8369565217391305
lgr	0.9130434782608695
rdf	0.8478260869565217
xgb	0.8695652173913043
knn	0.7934782608695652
lgr	0.9021739130434783
rdf	0.8043478260869565
xgb	0.8586956521739131
knn	0.8260869565217391
lgr	0.9021739130434783
rdf	0.7934782608695652
xgb	0.8369565217391305
knn	0.8478260869565217
lgr	0.8695652173913043
rdf	0.7934782608695652
xgb	0.8369565217391305
knn	0.8152173913043478
lgr	0.9239130434782609
rdf	0.75
xgb	0.9021739130434783
knn	0.8695652173913043
lgr	0.8478260869565217
rdf	0.8369565217391305
xgb	0.8260869565217391
knn	0.8260869565217391
lgr	0.8369565217391305
rdf	0.7717391304347826
xgb	0.8152173913043478
knn	0.782608695652174
lgr	0.9130434782608695
rdf	0.9021739130434783
xgb	0.8369565217391305
knn	0.8478260869565217
lgr	0.8804347826086957
rdf	0.7934782608695652
xgb	0.8043478260869565
knn	0.8478260869565217
lgr	0.8260869565217391
rdf	0.8260869565217391
xgb	0.8152173913043478
knn	0.782608695652174
lgr	0.8478260869565217
rdf	0.7717391304347826
xgb	0.8478260869565217
knn	0.7391304347826086
lgr	0.8152173913043478
rdf	0.7934782608695652
xgb	0.8043478260869565
knn	0.75
lgr	0.8478260869565217
rdf	0.7608695652173914
xgb	0.8260869565217391
knn	0.8369565217391305
lgr	0.9021739130434783
rdf	0.8369565217391305
xgb	0.8586956521739131
knn	0.782608695652174
lgr	0.8586956521739131
rdf	0.8478260869565217
xgb	0.8695652173913043
knn	0.7934782608695652
lgr	0.8695652173913043
rdf	0.8260869565217391
xgb	0.8804347826086957
knn	0.7608695652173914
lgr	0.8152173913043478
rdf	0.7391304347826086
xgb	0.7717391304347826
knn	0.75
lgr	0.8478260869565217
rdf	0.782608695652174
xgb	0.8043478260869565
knn	0.7934782608695652
lgr	0.8478260869565217
rdf	0.8369565217391305
xgb	0.8586956521739131
knn	0.7717391304347826
lgr	0.8586956521739131
rdf	0.7282608695652174
xgb	0.8804347826086957
knn	0.8369565217391305
lgr	0.9021739130434783
rdf	0.8260869565217391
xgb	0.8695652173913043
knn	0.8478260869565217
lgr	0.8043478260869565
rdf	0.7608695652173914
xgb	0.7717391304347826
knn	0.6956521739130435
lgr	0.8260869565217391
rdf	0.8369565217391305
xgb	0.8152173913043478
knn	0.782608695652174
lgr	0.8913043478260869
rdf	0.8152173913043478
xgb	0.8260869565217391
knn	0.8369565217391305
lgr	0.8586956521739131
rdf	0.8152173913043478
xgb	0.8369565217391305
knn	0.8260869565217391
