city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id,x,y
Ripon,Ripon,43.8436,-88.8386,United States,US,USA,Wisconsin,,8008.0,1840002609,-9889467.714787314,5441270.737543898
Onalaska,Onalaska,43.888,-91.2074,United States,US,USA,Wisconsin,,18712.0,1840002579,-10153161.324578421,5448126.252844958
Middleton,Middleton,43.1064,-89.5059,United States,US,USA,Wisconsin,,19660.0,1840002919,-9963751.210993664,5328181.06006929
Ashland,Ashland,46.5801,-90.8715,United States,US,USA,Wisconsin,,6944.0,1840003916,-10115769.107620958,5873803.016221901
Waterford,Waterford,42.7647,-88.2159,United States,US,USA,Wisconsin,,5487.0,1840002488,-9820149.067870343,5276225.0918297395
Delavan,Delavan,42.6281,-88.6324,United States,US,USA,Wisconsin,,12003.0,1840002483,-9866513.635785742,5255535.108660308
Sparta,Sparta,43.9376,-90.813,United States,US,USA,Wisconsin,,10054.0,1840002565,-10109256.917409552,5455790.712125537
De Forest,De Forest,43.232,-89.3424,United States,US,USA,Wisconsin,,10340.0,1840037935,-9945550.474248964,5347351.546687024
La Crosse,La Crosse,43.8241,-91.2268,United States,US,USA,Wisconsin,,101886.0,1840002577,-10155320.92269981,5438261.481947056
Hobart,Hobart,44.4965,-88.1602,United States,US,USA,Wisconsin,,8896.0,1840038100,-9813948.572233157,5542600.96302221
Whitewater,Whitewater,42.8372,-88.7341,United States,US,USA,Wisconsin,,14374.0,1840002476,-9877834.827999417,5287224.7646705
Stevens Point,Stevens Point,44.5241,-89.5508,United States,US,USA,Wisconsin,,43520.0,1840002320,-9968749.456130283,5546909.352804136
Prairie du Chien,Prairie du Chien,43.0434,-91.1383,United States,US,USA,Wisconsin,,6571.0,1840002890,-10145469.147764605,5318580.104277376
Kimberly,Kimberly,44.267,-88.3377,United States,US,USA,Wisconsin,,6790.0,1840002404,-9833707.781848963,5506854.44879199
Sun Prairie,Sun Prairie,43.1829,-89.2353,United States,US,USA,Wisconsin,,32894.0,1840002902,-9933628.156785006,5339852.657469808
Prairie du Sac,Prairie du Sac,43.292,-89.7352,United States,US,USA,Wisconsin,,8523.0,1840002726,-9989276.770232564,5356523.365598538
Oshkosh,Oshkosh,44.0228,-88.5616,United States,US,USA,Wisconsin,,75154.0,1840002246,-9858632.215837577,5468971.214039844
Evansville,Evansville,42.7781,-89.2967,United States,US,USA,Wisconsin,,6033.0,1840002469,-9940463.173519712,5278257.164205178
Marshfield,Marshfield,44.6627,-90.1728,United States,US,USA,Wisconsin,,18697.0,1840002336,-10037990.179403698,5568575.891901035
Grafton,Grafton,43.3204,-87.948,United States,US,USA,Wisconsin,,11643.0,1840002823,-9790326.576286823,5360867.8481713915
Cudahy,Cudahy,42.9467,-87.8639,United States,US,USA,Wisconsin,,18282.0,1840003045,-9780964.60711111,5303862.559113155
Sheboygan,Sheboygan,43.7447,-87.7322,United States,US,USA,Wisconsin,,69920.0,1840002628,-9766303.830173636,5426018.548118163
Caledonia,Caledonia,42.7987,-87.8762,United States,US,USA,Wisconsin,,25002.0,1840010091,-9782333.836847868,5281381.9542136965
Menomonee Falls,Menomonee Falls,43.1487,-88.1227,United States,US,USA,Wisconsin,,37443.0,1840003020,-9809774.091328409,5334632.961495716
Rothschild,Rothschild,44.8761,-89.6173,United States,US,USA,Wisconsin,,5325.0,1840002172,-9976152.202268034,5602037.0114396745
Weston,Weston,44.8906,-89.5487,United States,US,USA,Wisconsin,,15167.0,1840038093,-9968515.685199616,5604315.106386089
Germantown,Germantown,43.2343,-88.1217,United States,US,USA,Wisconsin,,19982.0,1840002830,-9809662.771837616,5347702.966551338
Menominee,Menominee,44.8893,-91.9085,United States,US,USA,Wisconsin,,18025.0,1840037988,-10231207.419573585,5604110.839956963
New London,New London,44.395,-88.7393,United States,US,USA,Wisconsin,,7448.0,1840002361,-9878413.689351542,5526774.216197481
Reedsburg,Reedsburg,43.5345,-89.9971,United States,US,USA,Wisconsin,,9476.0,1840002727,-10018431.344871322,5393685.324746825
Port Washington,Port Washington,43.3847,-87.8852,United States,US,USA,Wisconsin,,11762.0,1840002826,-9783335.712265005,5370711.634028032
Kiel,Kiel,43.9167,-88.0266,United States,US,USA,Wisconsin,,6974.0,1840002210,-9799076.288263176,5452560.352713678
Mount Horeb,Mount Horeb,43.006,-89.7317,United States,US,USA,Wisconsin,,7407.0,1840002921,-9988887.152014786,5312885.152721581
South Milwaukee,South Milwaukee,42.9119,-87.8624,United States,US,USA,Wisconsin,,20988.0,1840003032,-9780797.627874918,5298571.728042178
Elm Grove,Elm Grove,43.048,-88.0867,United States,US,USA,Wisconsin,,6170.0,1840003011,-9805766.589659851,5319280.792569485
Jackson,Jackson,43.3244,-88.1668,United States,US,USA,Wisconsin,,7107.0,1840002832,-9814683.280872392,5361479.91024826
Appleton,Appleton,44.2774,-88.3894,United States,US,USA,Wisconsin,,222222.0,1840002400,-9839462.999522975,5508471.308768006
Oregon,Oregon,42.9252,-89.3887,United States,US,USA,Wisconsin,,12448.0,1840002922,-9950704.566672692,5300593.44565278
Brookfield,Brookfield,43.064,-88.1232,United States,US,USA,Wisconsin,,38045.0,1840003012,-9809829.751073806,5321718.378581113
West Salem,West Salem,43.8989,-91.0882,United States,US,USA,Wisconsin,,5026.0,1840002575,-10139892.041275863,5449810.032068313
Cottage Grove,Cottage Grove,43.0913,-89.2023,United States,US,USA,Wisconsin,,6939.0,1840002910,-9929954.613588827,5325878.97900134
Saint Francis,Saint Francis,42.9716,-87.873,United States,US,USA,Wisconsin,,9442.0,1840003049,-9781977.614477329,5307650.075915861
Sheboygan Falls,Sheboygan Falls,43.7289,-87.8266,United States,US,USA,Wisconsin,,7928.0,1840002629,-9776812.390104521,5423584.2348202
Lake Delton,Lake Delton,43.5936,-89.7845,United States,US,USA,Wisconsin,,5624.0,1840002718,-9994764.82112867,5402764.737683951
De Pere,De Pere,44.4313,-88.0793,United States,US,USA,Wisconsin,,25034.0,1840002348,-9804942.825427981,5532431.264178724
Stoughton,Stoughton,42.9237,-89.2219,United States,US,USA,Wisconsin,,13088.0,1840002901,-9932136.475608375,5300365.410553805
West Allis,West Allis,43.0068,-88.0296,United States,US,USA,Wisconsin,,59934.0,1840003034,-9799410.246735556,5313006.933564765
Tomah,Tomah,43.9883,-90.4996,United States,US,USA,Wisconsin,,9275.0,1840002566,-10074369.388994941,5463631.759863452
Altoona,Altoona,44.803,-91.4386,United States,US,USA,Wisconsin,,7680.0,1840002295,-10178898.390849825,5590561.002361839
Harrison,Harrison,44.1923,-88.2913,United States,US,USA,Wisconsin,,9941.0,1840038103,-9828542.557476155,5495249.437647527
Holmen,Holmen,43.9702,-91.269,United States,US,USA,Wisconsin,,9887.0,1840002576,-10160018.605211286,5460831.7222175095
Allouez,Allouez,44.4721,-88.0261,United States,US,USA,Wisconsin,,13886.0,1840002346,-9799020.628517779,5538793.794680837
Fox Point,Fox Point,43.1581,-87.9013,United States,US,USA,Wisconsin,,6670.0,1840003042,-9785127.956066778,5336067.323593643
West Bend,West Bend,43.4184,-88.1822,United States,US,USA,Wisconsin,,69577.0,1840002829,-9816397.601030609,5375874.989035697
Waukesha,Waukesha,43.0087,-88.2464,United States,US,USA,Wisconsin,,72489.0,1840003008,-9823544.312339537,5313296.169423919
Bristol,Bristol,42.5378,-88.0149,United States,US,USA,Wisconsin,,5034.0,1840037916,-9797773.850220893,5241882.828896372
Glendale,Glendale,43.1288,-87.9277,United States,US,USA,Wisconsin,,12728.0,1840003037,-9788066.79062372,5331597.114033049
Monroe,Monroe,42.6026,-89.6374,United States,US,USA,Wisconsin,,10658.0,1840002464,-9978389.72403298,5251677.809515257
Two Rivers,Two Rivers,44.1564,-87.5824,United States,US,USA,Wisconsin,,11153.0,1840002206,-9749628.170452803,5489677.43018104
Wisconsin Rapids,Wisconsin Rapids,44.3928,-89.8265,United States,US,USA,Wisconsin,,28277.0,1840002333,-9999440.239741988,5526431.477618867
Milwaukee,Milwaukee,43.064,-87.9669,United States,US,USA,Wisconsin,,1377808.0,1840003046,-9792430.514662815,5321718.378581113
Antigo,Antigo,45.1415,-89.1556,United States,US,USA,Wisconsin,,7708.0,1840001565,-9924755.993368782,5643825.340493482
Bellevue,Bellevue,44.4593,-87.9554,United States,US,USA,Wisconsin,,15687.0,1840000308,-9791150.340518694,5536797.228127476
Mequon,Mequon,43.2352,-87.9838,United States,US,USA,Wisconsin,,24159.0,1840037989,-9794311.814057223,5347840.482282524
Fort Atkinson,Fort Atkinson,42.9253,-88.8441,United States,US,USA,Wisconsin,,21299.0,1840003004,-9890079.971986676,5300608.6481901305
Black River Falls,Black River Falls,44.2981,-90.8421,United States,US,USA,Wisconsin,,5490.0,1840002397,-10112496.314591637,5511690.333867671
Menasha,Menasha,44.2125,-88.4271,United States,US,USA,Wisconsin,,17748.0,1840002243,-9843659.74432588,5498386.154173311
Sturgeon Bay,Sturgeon Bay,44.8228,-87.366,United States,US,USA,Wisconsin,,8405.0,1840003935,-9725538.632645138,5593667.977894822
Whitefish Bay,Whitefish Bay,43.1132,-87.9004,United States,US,USA,Wisconsin,,13950.0,1840003036,-9785027.768525064,5329217.944270563
Waunakee,Waunakee,43.1833,-89.4433,United States,US,USA,Wisconsin,,13755.0,1840002904,-9956782.610870006,5339913.723840015
Madison,Madison,43.0808,-89.3922,United States,US,USA,Wisconsin,admin,439553.0,1840002915,-9951094.184890471,5324278.528689741
Oak Creek,Oak Creek,42.8803,-87.9008,United States,US,USA,Wisconsin,,36354.0,1840003047,-9785072.296321383,5293769.9975831695
Wausau,Wausau,44.9615,-89.6436,United States,US,USA,Wisconsin,,73933.0,1840002163,-9979079.904875899,5615462.484141835
Shawano,Shawano,44.7749,-88.5844,United States,US,USA,Wisconsin,,10158.0,1840002266,-9861170.300227664,5586153.437737615
Ashwaubenon,Ashwaubenon,44.4795,-88.0889,United States,US,USA,Wisconsin,,17271.0,1840002342,-9806011.492539596,5539948.259479232
Brown Deer,Brown Deer,43.1743,-87.975,United States,US,USA,Wisconsin,,11964.0,1840003041,-9793332.202538243,5338539.82727191
Racine,Racine,42.7274,-87.8135,United States,US,USA,Wisconsin,,131467.0,1840002493,-9775354.104775129,5270570.964976373
Richfield,Richfield,43.2372,-88.2413,United States,US,USA,Wisconsin,,11696.0,1840002835,-9822976.58293649,5348146.080067802
Waupun,Waupun,43.6314,-88.7379,United States,US,USA,Wisconsin,,11302.0,1840002600,-9878257.84206443,5408576.550718854
Lake Mills,Lake Mills,43.0774,-88.9055,United States,US,USA,Wisconsin,,6799.0,1840003003,-9896914.988721384,5323760.346425063
McFarland,McFarland,43.019,-89.292,United States,US,USA,Wisconsin,,8449.0,1840002914,-9939939.971912984,5314864.287979304
Superior,Superior,46.6941,-92.0823,United States,US,USA,Wisconsin,,26194.0,1840038034,-10250554.747073455,5892285.562731627
Green Bay,Green Bay,44.515,-87.9896,United States,US,USA,Wisconsin,,208625.0,1840002344,-9794957.467103824,5545488.607520451
Franklin,Franklin,42.8854,-88.0104,United States,US,USA,Wisconsin,,36143.0,1840003043,-9797272.912512325,5294544.793926793
Delafield,Delafield,43.072,-88.3913,United States,US,USA,Wisconsin,,7526.0,1840003017,-9839674.506555483,5322937.410156043
New Richmond,New Richmond,45.1226,-92.5338,United States,US,USA,Wisconsin,,8859.0,1840002138,-10300815.497166617,5640843.041025333
Portage,Portage,43.549,-89.4659,United States,US,USA,Wisconsin,,10540.0,1840002712,-9959298.431361934,5395912.105903943
Hudson,Hudson,44.964,-92.7319,United States,US,USA,Wisconsin,,24133.0,1840002135,-10322867.888292765,5615855.802349168
Wauwatosa,Wauwatosa,43.0615,-88.0347,United States,US,USA,Wisconsin,,48277.0,1840003033,-9799977.976138601,5321337.463838346
Neenah,Neenah,44.1671,-88.4761,United States,US,USA,Wisconsin,,25951.0,1840002244,-9849114.399374751,5491337.812988581
Somers,Somers,42.6411,-87.8919,United States,US,USA,Wisconsin,,8289.0,1840038024,-9784081.552853322,5257502.1830157265
River Falls,River Falls,44.86,-92.6221,United States,US,USA,Wisconsin,,15873.0,1840002289,-10310645.008203665,5599508.212938932
Milton,Milton,42.7752,-88.9431,United States,US,USA,Wisconsin,,5581.0,1840002473,-9901100.60157521,5277817.350067619
Sturtevant,Sturtevant,42.7005,-87.9021,United States,US,USA,Wisconsin,,6967.0,1840002486,-9785217.011659414,5266495.433735108
Plymouth,Plymouth,43.7451,-87.9655,United States,US,USA,Wisconsin,,8900.0,1840002626,-9792274.667375706,5426080.184640648
Eau Claire,Eau Claire,44.8203,-91.4951,United States,US,USA,Wisconsin,,107068.0,1840002296,-10185187.942079645,5593275.62415711
New Berlin,New Berlin,42.9726,-88.1291,United States,US,USA,Wisconsin,,39740.0,1840003025,-9810486.536069484,5307802.217045574
Cedarburg,Cedarburg,43.2991,-87.9887,United States,US,USA,Wisconsin,,11465.0,1840002825,-9794857.27956211,5357609.295976416
South Charleston,South Charleston,38.3482,-81.711,United States,US,USA,West Virginia,,12493.0,1840006200,-9096026.912209177,4628732.2463761885
Buckhannon,Buckhannon,38.9927,-80.2279,United States,US,USA,West Virginia,,8560.0,1840005997,-8930928.975413673,4720625.964152617
Point Pleasant,Point Pleasant,38.8529,-82.1303,United States,US,USA,West Virginia,,10708.0,1840006048,-9142703.174698798,4700622.6097008595
Clarksburg,Clarksburg,39.2863,-80.323,United States,US,USA,West Virginia,,41453.0,1840005767,-8941515.458988113,4762764.958359683
Wheeling,Wheeling,40.0755,-80.6951,United States,US,USA,West Virginia,,77206.0,1840005510,-8982937.441512289,4876919.806975408
Hurricane,Hurricane,38.4294,-82.017,United States,US,USA,West Virginia,,6542.0,1840006180,-9130090.676391918,4640264.49052255
Martinsburg,Martinsburg,39.4582,-77.9776,United States,US,USA,West Virginia,,17404.0,1840005742,-8680426.725281568,4787518.936165092
Fairmont,Fairmont,39.4768,-80.1491,United States,US,USA,West Virginia,,32988.0,1840005732,-8922156.999539163,4790201.037299647
Logan,Logan,37.8509,-81.9857,United States,US,USA,West Virginia,,9299.0,1840006336,-9126606.376330089,4558384.342489338
Dunbar,Dunbar,38.3688,-81.7345,United States,US,USA,West Virginia,,7338.0,1840006197,-9098642.920242818,4631656.688832642
Beckley,Beckley,37.7878,-81.1841,United States,US,USA,West Virginia,,59629.0,1840006350,-9037372.672510201,4549492.287735475
Saint Albans,Saint Albans,38.3769,-81.8198,United States,US,USA,West Virginia,,10265.0,1840006201,-9108138.472807484,4632806.818958357
Huntington,Huntington,38.4109,-82.4344,United States,US,USA,West Virginia,,194155.0,1840006211,-9176555.43184903,4637635.930961882
Charleston,Charleston,38.3484,-81.6323,United States,US,USA,West Virginia,admin,142858.0,1840006196,-9087266.068283746,4628760.635021824
Grafton,Grafton,39.3409,-80.0162,United States,US,USA,West Virginia,,5823.0,1840005779,-8907362.639212737,4770620.87733052
Morgantown,Morgantown,39.638,-79.9468,United States,US,USA,West Virginia,,72453.0,1840005647,-8899637.066551683,4813476.030026774
Parkersburg,Parkersburg,39.2623,-81.5419,United States,US,USA,West Virginia,,64253.0,1840005786,-9077202.786316033,4759313.745098015
Keyser,Keyser,39.4394,-78.9822,United States,US,USA,West Virginia,,6571.0,1840005723,-8792258.285732493,4784808.723412848
Lewisburg,Lewisburg,37.8096,-80.4327,United States,US,USA,West Virginia,,7099.0,1840006285,-8953727.207128135,4552563.485392642
Bridgeport,Bridgeport,39.3037,-80.2476,United States,US,USA,West Virginia,,8635.0,1840005766,-8933121.969382301,4765267.827555915
Ranson,Ranson,39.325,-77.8666,United States,US,USA,West Virginia,,5173.0,1840038308,-8668070.261803517,4768332.531863634
New Martinsville,New Martinsville,39.6636,-80.8569,United States,US,USA,West Virginia,,5876.0,1840005670,-9000948.935122643,4817177.292742645
Weirton,Weirton,40.406,-80.5671,United States,US,USA,West Virginia,,67082.0,1840005405,-8968688.54669075,4925117.689124671
Princeton,Princeton,37.3688,-81.0961,United States,US,USA,West Virginia,,5822.0,1840006402,-9027576.557320394,4490638.184132523
Bluefield,Bluefield,37.2605,-81.2155,United States,US,USA,West Virginia,,41653.0,1840006401,-9040868.10452111,4475479.597235609
Oak Hill,Oak Hill,37.9844,-81.1277,United States,US,USA,West Virginia,,8338.0,1840006297,-9031094.253229462,4577222.290403546
Elkins,Elkins,38.9237,-79.8541,United States,US,USA,West Virginia,,10988.0,1840005991,-8889317.749755146,4710748.137772393
Moundsville,Moundsville,39.9221,-80.7422,United States,US,USA,West Virginia,,8494.0,1840005557,-8988180.589528654,4854628.512743478
Charles Town,Charles Town,39.2746,-77.8632,United States,US,USA,West Virginia,,23806.0,1840005759,-8667691.77553482,4761082.344216128
Nitro,Nitro,38.4119,-81.8194,United States,US,USA,West Virginia,,6561.0,1840006199,-9108093.945011169,4637777.998054293
Shepherdstown,Shepherdstown,39.4318,-77.8048,United States,US,USA,West Virginia,,5045.0,1840005761,-8661190.717272492,4783713.313127024
Vienna,Vienna,39.3238,-81.5383,United States,US,USA,West Virginia,,10370.0,1840005787,-9076802.03614918,4768159.847661117
Honolulu,Honolulu,21.3294,-157.846,United States,US,USA,Hawaii,admin,833671.0,1840013305,-17571336.343755063,2431199.6394834784
Tequesta,Tequesta,26.9618,-80.1011,United States,US,USA,Florida,,6094.0,1840018310,-8916813.663981086,3118699.9740142594
North Palm Beach,North Palm Beach,26.8217,-80.0574,United States,US,USA,Florida,,13057.0,1840018307,-8911949.00223342,3101213.126393294
Keystone Heights,Keystone Heights,29.781,-82.0339,United States,US,USA,Florida,,7134.0,1840015049,-9131971.975786325,3475430.382501704
Miami Springs,Miami Springs,25.8195,-80.2895,United States,US,USA,Florida,,14424.0,1840015152,-8937786.25604654,2976742.3660997436
Bradenton,Bradenton,27.49,-82.5743,United States,US,USA,Florida,,56508.0,1840014173,-9192129.02861101,3184825.2945246464
Lakeland,Lakeland,28.0557,-81.9543,United States,US,USA,Florida,,291281.0,1840015108,-9123110.944319181,3255998.1020072545
Winter Springs,Winter Springs,28.689,-81.2708,United States,US,USA,Florida,,36635.0,1840015959,-9047024.072361976,3336121.939458677
Mascotte,Mascotte,28.611,-81.9107,United States,US,USA,Florida,,5616.0,1840015951,-9118257.414520593,3326227.6042182096
Miami Lakes,Miami Lakes,25.9125,-80.3214,United States,US,USA,Florida,,31087.0,1840017275,-8941337.347802842,2988247.7236780385
Estero,Estero,26.4277,-81.7951,United States,US,USA,Florida,,33048.0,1840013129,-9105388.88138489,3052150.5800173325
Ocala,Ocala,29.1803,-82.1495,United States,US,USA,Florida,,164712.0,1840015067,-9144840.508922027,3398614.260540589
Ormond Beach,Ormond Beach,29.296,-81.1003,United States,US,USA,Florida,,42816.0,1840015076,-9028044.099181725,3413374.4166819346
Dade City,Dade City,28.3569,-82.1942,United States,US,USA,Florida,,7134.0,1840015101,-9149816.490160486,3294045.687672939
Lake Placid,Lake Placid,27.297,-81.3717,United States,US,USA,Florida,,16683.0,1840017248,-9058256.208983019,3160627.229813111
Brooksville,Brooksville,28.5403,-82.3902,United States,US,USA,Florida,,8147.0,1840014112,-9171635.110355968,3317265.6237278446
Daytona Beach,Daytona Beach,29.1995,-81.0982,United States,US,USA,Florida,,68055.0,1840015068,-9027810.32825106,3401062.5016630427
Pinellas Park,Pinellas Park,27.8588,-82.7076,United States,US,USA,Florida,,52854.0,1840015112,-9206967.916733753,3231183.335410479
Wildwood,Wildwood,28.8003,-82.0051,United States,US,USA,Florida,,6831.0,1840015956,-9128765.974451479,3350253.1699151727
Edgewater,Edgewater,28.962,-80.9413,United States,US,USA,Florida,,22399.0,1840014043,-9010344.300145594,3370810.374861289
Key Biscayne,Key Biscayne,25.6908,-80.1653,United States,US,USA,Florida,,13182.0,1840018333,-8923960.375290014,2960835.3247849448
Winter Haven,Winter Haven,28.0122,-81.7018,United States,US,USA,Florida,,245237.0,1840015970,-9095002.77289388,3250512.0176212355
Pembroke Pines,Pembroke Pines,26.0128,-80.3387,United States,US,USA,Florida,,170712.0,1840015141,-8943263.174993567,3000666.364662351
Lighthouse Point,Lighthouse Point,26.2785,-80.089,United States,US,USA,Florida,,11242.0,1840015998,-8915466.698142486,3033615.449331272
Seminole,Seminole,27.8429,-82.7834,United States,US,USA,Florida,,18576.0,1840015978,-9215405.934135884,3229181.4732108847
New Port Richey,New Port Richey,28.2468,-82.717,United States,US,USA,Florida,,16256.0,1840015102,-9208014.31994721,3280125.406861803
Lake City,Lake City,30.1892,-82.6469,United States,US,USA,Florida,,25869.0,1840015029,-9200210.823642602,3527892.9962038347
Port Saint Lucie,Port Saint Lucie,27.2796,-80.3883,United States,US,USA,Florida,,432589.0,1840015119,-8948784.621736914,3158447.7142785597
Quincy,Quincy,30.5659,-84.5856,United States,US,USA,Florida,,8791.0,1840015022,-9416025.92044352,3576500.394066337
Venice,Venice,27.1166,-82.4135,United States,US,USA,Florida,,23020.0,1840015989,-9174228.854491452,3138046.9462341615
Clearwater,Clearwater,27.9786,-82.7622,United States,US,USA,Florida,,115513.0,1840015110,-9213045.960931066,3246276.0070642517
Lady Lake,Lady Lake,28.924,-81.93,United States,US,USA,Florida,,15317.0,1840017229,-9120405.880692905,3365976.489440079
Panama City,Panama City,30.1997,-85.6003,United States,US,USA,Florida,,145239.0,1840015034,-9528981.807751456,3529245.3308615666
South Bay,South Bay,26.6783,-80.7268,United States,US,USA,Florida,,5156.0,1840015992,-8986466.269370437,3083336.75721239
Sarasota,Sarasota,27.3391,-82.5439,United States,US,USA,Florida,,706245.0,1840015988,-9188744.916090893,3165902.069127519
South Miami,South Miami,25.7078,-80.2952,United States,US,USA,Florida,,12281.0,1840016006,-8938420.77714406,2962935.5006655515
Frostproof,Frostproof,27.7493,-81.5252,United States,US,USA,Florida,,8243.0,1840014135,-9075343.750819786,3217402.8655604725
Wauchula,Wauchula,27.547,-81.8103,United States,US,USA,Florida,,14408.0,1840015987,-9107080.93764495,3191979.9742407417
Oviedo,Oviedo,28.6579,-81.187,United States,US,USA,Florida,,40785.0,1840015089,-9037695.499033501,3332176.00813622
Orlando,Orlando,28.4788,-81.342,United States,US,USA,Florida,,1776841.0,1840015099,-9054950.020106459,3309474.7320502675
Sebring,Sebring,27.477,-81.453,United States,US,USA,Florida,,62814.0,1840015986,-9067306.483584512,3183194.0444011595
Oldsmar,Oldsmar,28.0507,-82.6697,United States,US,USA,Florida,,14617.0,1840015111,-9202748.90803269,3255367.404753054
Saint Cloud,Saint Cloud,28.2303,-81.2849,United States,US,USA,Florida,,51282.0,1840015971,-9048593.677182162,3278040.500803192
Aventura,Aventura,25.9566,-80.1371,United States,US,USA,Florida,,38202.0,1840014243,-8920821.165649645,2993706.6598288785
Cooper City,Cooper City,26.0464,-80.2862,United States,US,USA,Florida,,35732.0,1840015133,-8937418.90172692,3004828.9180066674
Starke,Starke,29.9475,-82.113,United States,US,USA,Florida,,5593.0,1840015940,-9140777.347508073,3496803.241475631
Wilton Manors,Wilton Manors,26.1593,-80.1395,United States,US,USA,Florida,,12773.0,1840016004,-8921088.332427546,3018824.345477288
Bonita Springs,Bonita Springs,26.3559,-81.7861,United States,US,USA,Florida,,396220.0,1840014227,-9104387.005967751,3043227.8742306535
Ocoee,Ocoee,28.5785,-81.5337,United States,US,USA,Florida,,46402.0,1840015098,-9076289.966491528,3322107.133878018
Niceville,Niceville,30.5291,-86.4754,United States,US,USA,Florida,,15249.0,1840015009,-9626397.494144648,3571743.637383872
Palmetto Bay,Palmetto Bay,25.622,-80.3221,United States,US,USA,Florida,,24710.0,1840018335,-8941415.2714464,2952338.8479600023
Winter Garden,Winter Garden,28.5421,-81.5966,United States,US,USA,Florida,,43536.0,1840015965,-9083291.962462425,3317493.718282031
Port Orange,Port Orange,29.1084,-81.0136,United States,US,USA,Florida,,63203.0,1840015077,-9018392.699329948,3389450.1737865126
Saint Pete Beach,Saint Pete Beach,27.7215,-82.7383,United States,US,USA,Florida,,9647.0,1840015976,-9210385.425101107,3213906.4696518653
Tarpon Springs,Tarpon Springs,28.1492,-82.7622,United States,US,USA,Florida,,25331.0,1840015980,-9213045.960931066,3267797.552021581
Callaway,Callaway,30.1351,-85.5598,United States,US,USA,Florida,,15144.0,1840013958,-9524473.368374327,3520927.5362429763
West Miami,West Miami,25.7578,-80.2969,United States,US,USA,Florida,,8120.0,1840016009,-8938610.02027841,2969114.228437657
Tallahassee,Tallahassee,30.455,-84.2526,United States,US,USA,Florida,admin,253030.0,1840015913,-9378956.530009361,3562170.9562766496
Panama City Beach,Panama City Beach,30.2369,-85.8774,United States,US,USA,Florida,,12757.0,1840015035,-9559828.43865027,3534037.6206763647
Marathon,Marathon,24.7261,-81.0378,United States,US,USA,Florida,,9591.0,1840016010,-9021086.631007144,2842139.4946839227
Orange City,Orange City,28.9348,-81.2882,United States,US,USA,Florida,,11697.0,1840015075,-9048961.031501781,3367350.150247711
Sanford,Sanford,28.7891,-81.2757,United States,US,USA,Florida,,59317.0,1840015958,-9047569.537866864,3348830.4774562544
Largo,Largo,27.9088,-82.7713,United States,US,USA,Florida,,84754.0,1840015114,-9214058.968297284,3237480.41431827
Lake Mary,Lake Mary,28.7591,-81.336,United States,US,USA,Florida,,16474.0,1840015090,-9054282.1031617,3345020.4466943336
Royal Palm Beach,Royal Palm Beach,26.7037,-80.2242,United States,US,USA,Florida,,38592.0,1840018309,-8930517.093297737,3086501.5012469455
Leesburg,Leesburg,28.7674,-81.8981,United States,US,USA,Florida,,148161.0,1840015083,-9116854.788936598,3346074.4455959923
Lauderdale-by-the-Sea,Lauderdale-by-the-Sea,26.199,-80.0972,United States,US,USA,Florida,,6544.0,1840017271,-8916379.517966991,3023748.894701212
Miami,Miami,25.784,-80.2102,United States,US,USA,Florida,,6381966.0,1840015149,-8928958.620426632,2972352.92039023
West Park,West Park,25.984,-80.1922,United States,US,USA,Florida,,15153.0,1840016002,-8926954.869592352,2997099.4098813804
Palmetto,Palmetto,27.5251,-82.575,United States,US,USA,Florida,,13661.0,1840015116,-9192206.952254565,3189230.632266554
North Port,North Port,27.0577,-82.1976,United States,US,USA,Florida,,195992.0,1840015120,-9150194.976429183,3130682.452970982
West Palm Beach,West Palm Beach,26.7467,-80.1314,United States,US,USA,Florida,,110222.0,1840015993,-8920186.644552123,3091860.748137723
Eustis,Eustis,28.8559,-81.678,United States,US,USA,Florida,,20827.0,1840014054,-9092353.369012998,3357318.0870179213
Palm Coast,Palm Coast,29.5389,-81.246,United States,US,USA,Florida,,401757.0,1840015064,-9044263.348990304,3444416.3715025783
Boynton Beach,Boynton Beach,26.5282,-80.0811,United States,US,USA,Florida,,77702.0,1840014208,-8914587.27416522,3064649.2235478503
Fort Walton Beach,Fort Walton Beach,30.4245,-86.6193,United States,US,USA,Florida,,21895.0,1840013923,-9642416.368869802,3558232.899397025
Miramar,Miramar,25.9773,-80.3358,United States,US,USA,Florida,,140328.0,1840015137,-8942940.348470269,2996269.7228116165
Doral,Doral,25.8149,-80.3565,United States,US,USA,Florida,,61130.0,1840015148,-8945244.661929687,2976173.518687137
Avon Park,Avon Park,27.5904,-81.5074,United States,US,USA,Florida,,10408.0,1840014166,-9073362.263883667,3197430.062158747
Palm Bay,Palm Bay,27.9861,-80.6628,United States,US,USA,Florida,,489912.0,1840015094,-8979341.821959669,3247221.4306659834
Safety Harbor,Safety Harbor,28.0079,-82.6965,United States,US,USA,Florida,,17844.0,1840015975,-9205732.270385947,3249969.835424457
Miami Beach,Miami Beach,25.8171,-80.1396,United States,US,USA,Florida,,92307.0,1840015150,-8921099.464376627,2976445.573388734
Lake Wales,Lake Wales,27.9193,-81.5969,United States,US,USA,Florida,,16066.0,1840015107,-9083325.358309666,3238803.170523209
Atlantic Beach,Atlantic Beach,30.3372,-81.4128,United States,US,USA,Florida,,13608.0,1840013956,-9062831.440054623,3546967.816028887
